"STATE","TEXT"
"PA","My sister & I went to the sushi bar on a Sunday afternoon and I was quite pleased. The chefs at the bar were very friendly and chatty (though I'm sure that had something to do with how empty the place was), and we got a ton of sushi for under $40. My sister got the spider rolls and I ended up stealing a few because they were so tasty. I live in Chicago, and the prices were pretty comparable to cheaper sushi there, so it was a great deal. My sister keeps saying we have to go back over the holidays, and I definitely agree!

EDIT: So we went back on Saturday and this time shared the maki platter, some Spider rolls, and the Hanalei rolls.

The hanalei rolls were by far the best sushi I have ever had. I am still having dreams about them.

That's all."
"PA","So...  I usually only eat in the Sushi bar/bar area because I am not into the whole hibachi thing.  This place is usually very busy for Happy Hour, so if you just want to eat and not worry about a crowd, try a different place or come at a different time.  Otherwise, it can be amusing to people watch here.  

Personally, I come for the Sushi.  Ever since my friend introduced me to the Hanalei roll, I can't resist it.  Shrimp tempura, cream cheese, some other stuff, then tempura batter fried.  Tastes so much better than it sounds, worth the $14 price tag (if done right) as it is double the standard sized roll.  The other rolls are all decent and the sashimi servings are huge.  If you are on a first date, beware - the pieces of sushi are so gigantic that you'll either 1) look like a pig stuffing it all into your mouth or 2) risk having the entire piece fall apart all over you as you try to daintily take normal bite sizes out of the sushi-piece.  You decide whether you will go for option 1 or 2!  Oh, and just say NO to the tempura appetizer.  It's not tempura, that would actually be Japanese style.  No, what you will get if you order the tempura is American-style beer-battered shrimp and 3 pieces of vegetables, all for 11 bucks.  Blech.

Service is always a bit shoddy in the bar area, but to be fair, that place gets crazy busy.  So...  Food, 4; Service 2-3 depending on the night and business; atmosphere, 3.  But hey, if you just want that busy happy hour scene, this is a place to go to!  P.S.  Parking can be a pain.  It's Carson in the Southside, what do you expect?"
"PA","Avoid the hibachi and save yourself from the rest of the night on the toliet! 

Had the hibachi sesame chicken, my husband had the hibachi steak. First course onion soup was super salty, tasted like it was hot water with beef ramen seasoning. Salad was decent enough. Veggies served first then meat. Bland- nothing special. Certainly not worth $50. They also serve this nasty ""shrimp sauce"" which is basically thousand island dressing. I was worried about the food safety on the hibachi ""chef's"" cart. Kinda grimey-lookin.  Worst part was that later that night, both of us got sick from eating there. I'm talking sick like from the movie Bridesmaids.  It was bad. Spend your money elsewhere."
"PA","I think that this was closer to a 3 start restaurant but given the amount my father spent I can't give it 3 stars.  I booked this place for 6 adults and 2 kids because I thought the kids would really enjoy the experience.  We were in town celebrating my 40th birthday.  It is extremely loud which I expected, but didnt help the experience.  While our chef was nice enough, he didnt provide the ""show"" that you are also paying for and I feel the kids didnt get the full experience.  The food was good...however 2 of us ordered our filet medium and it was way overcooked.  

Overall, it was a decent meal but I dont think we would return."
"PA","The hanalei roll is my favorite sushi roll anywhere ever. Sushi is always fresh. Hibachi  is average. I don't get why people like the atmosphere. I like going here only when it's not very busy."
"PA","Nakama tries to be very trendy, but I have experienced much better sushi for a better price.  Still, the sushi is better than many people claim.  I had very good service here.  And there is some great people watching.  But we have much better choices for Japanese food in Pittsburgh."
"PA","Never coming back :( I've given this place so many chances. I remember years ago when the sushi and service was great, now the only good thing about it here is there hot food. If you go here, they have very tasty lunch entrees, that's it, and be ready for iffy service. I went last week and sat at the bar in clear view of the bartender who was too busy playing on his phone to greet me. I got a sashimi platter and boston roll. I ate two pieces of sashimi, the second bite I had to spit into a napkin, I couldn't bring myself to swallow it. The boston roll was okay, but not very cool. Even the sashimi was above room temp and very fishy and just bad. I'm a service industry employee myself, you have to be pretty shitty for me to give a bad review....it was that bad, sorry bout it :("
"PA","Over rated.  In most cases you get what you pay for except here, you pay more for average at best sushi.  The waitress had a terrible attitude and a face to match.  Yokoso is shitting on this place.  Not to mention have fun trying to find a decent parking spot on the southside."
"PA","A group of four of us went to dinner before a show in the south side. We alerted our server to our time window and she said no problem. Our servers attentiveness was minimal and we didn't require a lot. Our meals were okay but nothing special. When the bills came our prices were different than on the menu and when we asked our server about it she told us that we each had a $3.50 up charge for ordering fried rice rather than the white rice the meals came with. Our server never mentioned the up charge and she asked us which type of rice we would prefer! She was very rude about it in the end and never apologized or anything. We will spend our money elsewhere when we go to the next show."
"PA","I have been to Nakama for many happy hours in my earlier professional days.  Recently, I arrived for sushi with my friend Katie around 7:30 PM on a Thursday (great downtime to get a seat at the bar following their popular happy hour).  This was an impromptu outing after assisting Katie with some logistics for this year's Silk Screen Gala & Film Festival.  We started with beverages and placed an order of edamame.  They definitely place a good amount of sea salt on those green soy goodies, which I LOVE.  Thursday is ladies night, which allows 1/2 off of a selection of mixed drinks, beers and/or house wines.  Together, we surveyed the area, making up fun and comical stories about our fellow bar patrons.  #Goodtimes

Next, we placed our order for sushi (the main entrée), cleansing our palates each with  a salad.  I had the Nakama salad with their yummy ginger dressing.  Katie had a spectacular cucumber salad, mixed with soy sauce, sesame seeds and red pepper bites.

Finally, the sushi arrived in its artistic and flawless state.  Fresh and colorful, we each chose 2 types (totaling 4): Asparagus Tempura, Spicy Tuna Roll, Baked Alaskan (our favorite), and a Hawaiian roll. Nakama has a moderate to high price point which makes sense, due to their prime location in Pittsburgh's South Side neighborhood and terrific ambiance.  I will definitely be going back.  Oh, and knowing that we ate so healthy (minus the salt and soy sauce) made for a non-bloated ride home.  #30somethingproblems

Review can be found on my website as well:  http://wp.me/p43vGR-YX"
"PA","Trendy ambiance, fresh sushi, but the worst hibachi I've ever had.

First with my sushi review: I have been here multiple times for sushi and liked the bar set up and thought the sushi tasted fresh and the service was quick. Good for happy hours (especially Thursday specials) or dates. However I don't like how if you only want to order sushi you have to sit at the bar. It makes it impossible to go there as a group or you end up waiting forever if there aren't enough seats in the bar area.. when the entire back room could be open. 

The reason for my 2-star review is the hibachi, something that is pretty standardized among restaurants, but Nakama didn't have any of it right the time I went. The miso soup tasted like the packet cup of soup you buy in college. I ordered the shrimp and it turned out tough and rubbery. I also tried some of my friend's steak, which was also well done and dry. The hibachi chef didn't even ask how she wanted it to be cooked. Also, even though it's similarly priced to other hibachi restaurants, you have to up charge for fried rice and don't even have the option of noodles.

Bottomline: go to Nakama in small groups for sushi but stay away from the Hibachi"
"PA","this is the best pizza I have had in Pittsburgh! The pepperoni pizza was prefect. we ordered the twisties as well which were amazing. The bartender was very nice and the prices were great. Definitely worth a trip to the south side!"
"PA","We decided to try Michael's Pizza Bar & Restaurant one sunny Saturday this past summer.  A little off the beaten path running through the South Side you will find this little treasure.  First impressions, it's a quaint neighborhood bar.  The kind of place that if you live close you probably frequent.  I was really excited to try Michael's after hearing about their pizza. So that is where we laid our attention.

We ordered a large pie half cheese (for him) and the other half mushroom, onions, and banana peppers (for me).  Now I am like every other red blooded American, but pizza doesn't usually impress me.  It's ok, great to eat with beer, but I could never eat it regularly.  When I get pizza I like it to be thin crust, crisp, almost stand on its own, with veggies.  That being said Michael's delivered not only a pretty chill atmosphere but a pretty tasty pie.  Matt really liked the crust and the sauce.  I enjoyed the flavors as well, especially since they do not skimp on the toppings at all.  There was a plethora of veggies piled atop my pie.  This was good but came with its own set of challenges as the toppings weighed the pizza down, so there went my stand on its own factor.  That was ok it was still very scrumptious.  The one thing I really wish they would have done was use fresh mushrooms and not the canned ones.   

Funny thing happened as we were eating and enjoying some brews.  A couple with a few kids pulled up outside.  They left the door of their SUV open as their kids slept in the car while they had some pie at the outdoor table.  I laughed cause I would totally do the same thing."
"PA","This bar was tucked away off the main strip but it is worth the detour!!!!! The food was absolutely amazing! Make sure you get the breadsticks and the lil mini pizza. The sauce was very good. The portions are HUGE!!!! The loaded fries sure were loaded and the fries were fresh cut!!!! Do not miss this spot if you are in south side!"
"PA","I'll have to update this review after trying some other things on the menu. 

We stopped in for burger night (Monday) $1 burgers which include lettuce & tomato. All other toppings are 25cents.  I ordered mine with cheese, bacon & pickles. The burger was good especially for the deal. We also ordered the cheese fries which were tasty. I love fresh cut fries so I enjoyed them. Next time for burger night i'll probably order 2 but i honestly was full off of one burger and sharing our cheese fry.

The servers was nice as well. I will stop by again soon since it's so close to home."
"PA","I walk in and an older lady greets me and hands me a menu. The interior of this place is nice. An antique bar and funny signs placed about, and of course steelers memorabilia on the back wall. I ordered the specialty white lil Charlie personal pizza I think it was called. She insisted I add sausage as a topping so I did. I could not have asked for a better pizza in that moment and time. The Italian dressing and sausage complimented eachother perfectly. The dough is just right. Reasonably prices too. The fresh brewed tea was also good. The only downfall was that there were only two beers available, both on draft, Shock Top and Bud Light. She said they had just ran out of Yuengling. Bless her heart. I never knew bars ran out of Yuengling around these parts. I thought they drilled wells in the ground for it. Being a beer connoisseur, the selection didn't sit well with me. Otherwise, the experience was great for food only, and the bartender/waitress was laid back and friendly. Just how I like it. I tipped her 40%. She mentioned Thursdays being 80 cents a slice of plain cheese, so I may just stop in again tomorrow!"
"PA","Cool location but I found the pizza to be kinda average. The Italian hoagie was good. Parking was a nightmare."
"PA","I lived in Brooklyn and Staten Island most of my adult life. Ate pizza at least twice a week for lunch and once a week for dinner. With that said this would be above average pizza in my old stomping grounds. Great crust, quality mozz and tasty sauce. Cheap too. Add in the oldtime neighborhood bar feel and you get a great lunch and dinner experience."
"PA","Michael's is always a good cheap place to visit if in the South Side. It's nothing fancy and you won't find a four course meal, but it does the trick and that's all that really matters! 

If you're into traditional bar food and pizza, then this place is for you! They have great simple choices (with the exception of crazy pizza toppings) and you will most definitely find something that will satisfy your hunger. The atmosphere is a step above dive. It was a Friday night and there were a few people at the bar and and most tables were filled with only one bartender/server. I do think they should have had at least one other staff member behind the bar helping out. We ended up sitting outside at one of their outdoor tables. It was a beautiful night and we wanted to take advantage of the evening.

I ordered a personal pizza with green peppers and a basket of cheese fries. The pizza was cooked perfectly and I loved how they shredded the peppers very thin. The fries were great because you don't find many places that give you that fresh cut/Potato Patch type of fry. It was long overdue! My boyfriend ordered a buffalo chicken sandwich with chips and a beer. He mentioned that it was okay, nothing special. The bun looked like a regular old sandwich bun you could have got in a plastic bag at Giant Eagle. I think the sandwich would have been more appetizing with a more gourmet type of bun. Still, for the price, you can't go wrong! The total bill was only $20!"
"PA","I regularly order their pizza special called a little charlie's... which is a small personal pan pizza w/ a large beverage. THIS! Their pizza is A-MAZING! This is the best pizza spot on the southside! 4-stars!"
"PA","Pizza is awesome here!  This place is hidden and I never even knew it was here!  I went there for lunch with some friends and it's such a nice little pizza/bar restaurant.  It reminded me going to my friends grandmothers house. It has that old bar feel, but to smell.  I suggest anyone who wants some good pizza to try this place out!"
"PA","I've been here twice so far and love the pizza. However, the service is not as great. Both times they accidentally slid the pizza off the plate onto the bar, but I was too hungry and nice for them to make another. My friend and I also had to explain what the ingredients were to the drinks we wanted. The servers at the time were a mom and daughter so I just didn't want to be mean and snobby to them at the time. I told them they could use their phones to get an app with plenty of drink ingredients included, they were really nice about it. Maybe I will get take out next time."
"PA","We went in here one night when we kind of stumbled upon it by accident while driving in the South Side.  Very casual atmosphere, lots of big screen TVs, quick and friendly service that isn't overly attentive nor was it non existent.  ""Hockey puck"" was delicious, pizza was great, Blue Moons were super fresh and delicious.  Very reasonable price, too!  Maybe our new favorite place!"
"PA","I love this Pizza.  I grew up in Carrick near Sunseri's pizza on Custer Ave.  I believe this place has or at one time had a family connection to that place.  They are similar, but unique enough to warrant a trip if you like Sunseri's.  The pizza is good, the sauce has a nice tangy oregano taste, bordering on sour, but in a good way.  The crust is soft and chewy.

If you go here and get nothing else, get the twisties.  They're hands down in the upper crust, pun intended, of bread sticks I've had.

Wings are good and tangy, but basic.  I prefer more depth of flavor than just buffalo, but they were cooked well, sauced properly and tasty.

They have some good specials too, slice nights, and hoagie deals.

Lastly, for some reason, I think that their fountain sodas are the best I've ever had.  No cola has ever tasted as good was what came from their fountain.  A small detail, but a perk nonetheless.

I've never had the salads there, but they look fantastic."
"PA","Great food and a real family experience. The pizza is amazing, I've been coming here for 18 years"
"PA","A local joint off of E Carson street.  My girlfriend lives near by so we go when we can.  Nothing fancy, just cheep drinks, good pizza, and a great staff.  A+"
"PA","The biggest issue we had and what made us leave sooner than we wanted were the myriad fruit flies buzzing around around the bar area.

Visited Michael's Pizza Bar mid June 2013 with a friend. We sat at the bar and were quickly helped. The service was great. We ordered the french fries (they were out of jalapeños) and a sausage and banana pepper pizza. We received the fries and the pizza at the same time. No problem...but the cook piled so many peppers on the pizza one couldn't see the pizza. The crust and sauce were good, but I found the sausage to be wanting."
"PA","Pizza and wings were good, staff was very friendly. We didn't order any of the calzones but they looked really good, will try them next visit."
"PA","I went here yesterday on a whim based off of the Yelp ratings. I must say, it definitely lived up to the ratings! 

We got a pepperoni pizza and the seasoned wings. The pizza sauce and dough were very good. The sauce was tangy and the dough was just the right consistency. I did think the pizza was too greasy, though (partially remedied by sopping up some of the grease with the dabbing napkin technique). I don't usually like sauceless/dry rub wings, but these were actually tasty! Not sure what exactly they put on them, but they were nice and crispy with sort of a seasoning salt flavor.

The other great thing about this place is the super cheap beer: a Yuengling and Shock Top draft for $2.50 each. Awww yeaah.

If you find yourself in the South Side and hungry for some pizza, check out Michaels."
"PA","I LOVE MICHAEL'S PIZZA & TWISTIES! The pizza crust, sauce and cheese are perfect. The pepperoni pizza or pepperoni and onion topping combination are also perfect. And those puffy, twisted cheese sprinkled baked dough twisties with the slightly gooey centers dipped in the delightful Michaels sauce are also perfect.

We've eaten here dozens of times and celebrated so many family milestones here over twisties, pizza and pitchers of Yuengling through the past several years. And we have Meghan, our favorite Saturday afternoon bartender. This little bar on the Southside holds a happy place in my heart.

In fact, most of my family members have also reviewed Michaels and have all given it 5 stars. My star deduction is solely based on one thing and to me it's a biggie - pizza toppings. My favorite pizza has always been pepperoni & mushrooms and they use canned mushrooms. I've tried multiple times to come up with a reasonable alternative and until we went with the onions, everything just fell short. I like jalapeños,they only have banana peppers. Tried the bacon and the spinach, nope not worthy. So pepperoni and onions it is! And I'm now a happy camper.

We've tried the hockey puck, a fried dough ball covered in sauce and its really good. The fried mac and cheese didn't do it for me & i can live with that. The hoagies come out weighing more than your head. If you enjoy a fully loaded hoagie, theirs may be your ticket to heavenly delight.

This little unassuming Southside gem on Sarah Street with the neon pink Michael's sign over the door is truly a happy find!"
"PA","the best pizza in pittsburgh."
"PA","Michael's Pizza Bar has pizza that is virtually unmatched. The crust, sauce, everything is perfect. The prices are great and the staff is so friendly. 

I used to live in Pittsburgh and would come here regularly on Saturday afternoons with my family. The server got to know our family and we always looked forward to catching up with her. Now that I'm in Chicago with tons of pizza options, Michael's still ranks towards the very best I've had. I make sure to dine here when I come back in town. 

Do yourself a favor- start with the twistys. I'm drooling just thinking about them."
"PA","If you are looking for good, cheap pizza, Michael's is your spot. I came here to experience what I had heard from several different people was the ""best pizza in Pittsburgh"". I usually prefer thin crust pizza so I wasn't expecting much, but this pizza was great. The crust and sauce was very sweet, the toppings were fresh, and it was all baked together to create a big gooey mess of deliciousness. It did take a while for our food to come out (not sure if that is typical), but the price is right, and the staff is friendly, so I didn't mind waiting."
"PA","Solid pizza and great prices.  The pizza has just the right amount of dough, cheese, sauce, and preferred toppings.  This is what I consider pan style pizza non- thick variety...good stuff!  The atmosphere here is more dive bar but cozy at the same time.  Service is good...jukebox in the corner.  I like this spot."
"PA","This is a review I didn't ever want to write.  This place is just too good. You know, pizza is something we all have a standard against which all others are measured. And the search for that perfect pizza is much like the search for the fountain of youth - elusive but clearly worthwhile. Michael's has restored my faith that perhaps that fountain of youth does exist - the perfect pizza certainly does! And Michael's has it! Sure, there's good pizza all over the place. But there's only one BEST pizza. I've had pizza all over Pittsburgh, all over the US (NYC, Chicago, SoCal...) and all over Europe including Italy. I've had Monte Cello's VIncent's, Domenico's, Luciano's, Mineo's, and all the chains - although I do like Piccolo Forno's too. My search has not been half-hearted nor without focus. I stumbled upon Michaels about 8 years ago and hit the motherlode. When I want pizza, I'm willing to drive the 25 miles from the north hills to the south side just to sit and enjoy my favorite pizza with a pitcher of Yuengling in a comfy bar atmosphere.

I wanted to keep this place to myself, not to tell anyone about it. After all, hidden gems are meant to remain hidden, right? Otherwise people swarm in and spoil a good thing. No one wants to go somewhere where everyone goes!! But alas, I find myself after 8 years of going here as a regular, finally wanting to shout it out!! THIS IS GREAT PIZZA!!! 

Two blocks off Carson street on Sarah, it's off the beaten path and is not a place you're likely to just happen upon. You have to look for it. But once you do, you'll be hooked. First off, the crust is perfect, not too thin, not thick and doughy. It's a delight. The sauce is what make it. One thing I know it's sauce. And this is remarkable. Order the twisty's as an appetizer - parmesan dusted baked dough twists that are to die for - and you'll get a side of the sauce. Go ahead, dip in. You'll thank me. I could eat a bowl of that sauce with a tablespoon. And ask for more. This pizza just kills!! And if Meghan is working there, you'll be treated to the best service with a smile. She is absolutely the best. Good pizza, good service, good beer, good atmosphere. I call that JACKPOT!! What more could you want? 

If I have to wait for a table next time, I'll know I should have kept this secret to myself!!"
"PA","Best pizza I've ever had. No question.

I lived in the South Side for a few years, and I would eat at Michael's every weekend. I was a regular to the point that when I'd walk in, they wouldn't even bring me a menu, they'd just put in my order. Even after I moved to the North Side, I would still try to make the trip for the best pizza in Pittsburgh. 

While the restaurant itself isn't fancy, modern, or fussy (although they underwent some minor renovations in the past 2 years), the food is crave worthy. As appetizers go, it's hard to go wrong with the twistees. Ahhh, the twistees. Michael's delicious dough twisted into golden ribbons, dusted with Parmesan and baked until perfect. Served with the best pizza sauce I've ever had the pleasure of devouring. The hockey puck is also a pretty excellent prelude to your pizza. A seasoned, golden brown fried chunk of deliciousness shaped like a...well, you get the idea.  The pizza is perfection. The sauce is outrageously good, the cheese is a great quality, creamy blend, and the dough is consistently perfectly cooked. I could eat a whole pizza, it's THAT good. In fact, I have eaten a whole medium pizza in one sitting during the Michael's Pizza Challenge. Just to get a silly tshirt. I'm still proud of my accomplishment!

The service is always great, Megan is an especially attentive and personable waitress. Great place to watch a game, grab a pitcher, and enjoy the finest pizza in Pittsburgh.

P.S. Michael's, I miss you...I'll be back once I'm off my diet :)"
"PA","I think therefore I am...a pizza fan.  I just made a rhyme, wish I could do that every time.  See what I did there?

Michael's the quintessential neighborhood restaurant.  It is large enough to accommodate a crowd without losing it's intimacy.  We went on Friday (3/2/12) and there were two delightful people working and we were always well-attended.  And then there's the pizza...

My friend and I split a buffalo chicken pizza.  I commiserate with you if you've never tried such a pizza and feel you should rectify the situation; Michael's is a fantastic place to do so.  The crust was perfect--slightly doughy on the inside with just enough crustiness on the outside.  The cheese was solid enough so it stayed on the pizza yet was compliant enough to get those beloved strings when pulling your bite from the remaining slice.  The top surface was blanketed with perfectly cooked chicken.  Finally, the buffalo (in lieu of marinara) sauce had a great flavor, enough heat to keep you on your toes but not so much to kill your taste buds and preventing your pizza bliss.  Describing the ingredients doesn't quite do the pie justice--there is definitely pizza synergy going on here.

Alas, I do have to knock one start from the rating because this is a BAR and restaurant.  In my opinion, bars have evolved into carrying a large selection of beer and typically have more than a few taps.  Although I didn't do a thorough search, it seemed as though Michael's only carried the typical domestics that I have grown to disdain.  Pretentious?  Perhaps, but it's what I like.  In saying that, Michael's appears to keep it's corner bar image with a close, local clientele who may prefer domestic beer.  If so, Michael's caters to their customers' tastes and I commend them.

Try this place for your next pizza craving."
"PA","Good hoagies, great pizza.  I highly recommend any of their specialty pizzas.  Their pierogie pizza is second to none and the turkey club pizza can't be beat.  Even when they are busy, the kitchen has a pretty quick turn around.  It's a great little place to hang out or just to get a pie to go."
"PA","This place is great. The pizza is in the top 3 in Pittsburgh and may even be number one. The price is great.It's a hidden gem on the south side and well worth the trip. My mouth is watering just thinking about it."
"PA","Oh, Michael's. Lovely delicious Michael's. I have long drawn out dreams about the crispy crust, the perfect amount of sauce, and bubbly slightly burnt cheese.

I feel the real test of a pizza place is a plain cheese of a pepperoni pizza. Michael's goes above and beyond on that pizza alone. Not too greasy. On our last venture we decided to branch out and try the... Mashed Potato Pizza. While not an all the time option, it was amazing. Michael's regular crust topped with mashed potatoes, covered in cheddar and mozzarella cheese, real bacon, and a (as much as I hate this word) dollop of sour cream. Beautiful. 

In additional to the great pizza, they have cheap beers too. The usual liquor options too.

The interior is small but cozy. It has the appearance of a dive bar, but I don't think I'd call it a dive. They have a lot of kitschy decor. Pizza pillows on the window seat, a Teenage Mutant Ninja Turtle's Pizza Time clock. The first room has the bar and a few tables, there is also a little room to the back where more tables are located if you don't want to sit in the bar area. They've got a few tv's so if you're into sports you can stay updated as well.  Keep in mind Wednesday is 50 cent wing night and Thursday night's are the pizza special so those two nights can get a little packed. 

My only other tip would be that while Yelp says they deliver, and my friend's confirm that sometime's they have in the past, when I called and asked they told me no. So, that may be a hit or miss situation.

Just look for the red neon Michael's sign off the beaten path of Carson Street."
"PA","Michael's is great for what it is: a dive bar that serves great pizza. 

Their beer selection is small, service can be slow, and salad dressing comes in packets. 

However, they make one hell of a pizza! Really tasty dough, zesty sauce, and baked just right. On Thursdays, they have pizza by the slice.

Michael's has a large menu complete with deep fried appetizers, salads, and sandwiches. They aren't bad, but I'd stick to what they do best."
"PA","The dough they use is wonderful.  The Thursday special is 50 cent slices: just sit down and tell your waitress how many and what you want to drink with them.  This was a favorite lunch outing when I worked in the South Side.  Other recommended menu items are the Twisties (soft, baked sticks of pizza dough you can drip in marinara sauce) and the Hockey Puck (a hockey puck shaped lump of deep fried dough drowned in marinara sauce).

You automatically get cool points for eating here since it isn't directly on Carson Street, but be forewarned that this alone does not prevent the place from getting crowded, especially on Thursdays.

I once ordered a calzone from Michael's and ate it over the course of two days.  Those were a good two days."
"PA","I go to the Rex on a frequent basis.  One of my favorite places to see a show!!   Awesome sound.  Awesome lights.  Not a bad view in the house.  Great friendly staff and a great selection of brews.  Great eclectic mix of artists that perform here.  Definitely check it out."
"PA","Saw Andy McKee here the other day. The place is pretty divey, but exactly what I expected. The sound system was good, and the place was small enough to be intimate. They have drinks available too, which is always a plus.

Definitely going back."
"PA","This was a really interesting space. We all agreed that this place was simply too cool for us."
"PA","I had a great time at the Rex.  I wasn't sure what to expect from the Rex Theater but I remember growing up on the Southside and my grandma taking me to see movies here when I was very young so I at least knew it would be very theater like.

There was some awkward construction happening in the rare of the theater what looked to be a newly constructed bar that took away from the scenery a bit."
"PA","I went out to see a show last weekend (21+). I'm not 21, but I had called the theater earlier in the week to see if I could still attend the show and I was told to call back on the day of the show. the morning of the show I called the theater again and asked if I could go, and I was told that they would mark my hands and warn the staff that I was there so I couldn't drink. They said they're legally allowed to have up to 10 underage people at the venue by PA state law... I didn't care about that, just wanted to see the show. When I got to the door I was told I couldn't attend the show. I was disappointed for sure, but the generous staff at The Rex offered me a few free tickets to an upcoming show for compensation. After acknowledging my bad experience, they did everything they could to make it better, which makes a quality staff (and a quality venue) in my opinion. I look forward to seeing more shows at The Rex for sure!"
"PA","Just as DC has The Black Cat and Atlanta has Lenny's (RIP), Pittsburgh has the Rex. I came here for the first time to see Swans just the other day- good times, loud times! It's a little bit scuzzy but hey, sometimes it's better that way. The box office closes up after the show gets going so if you're a late-comer, better have your tickets on hand. The place wasn't air conditioned from what I could tell (or feel) and there was a giant industrial sized fan near the theater doors. I'd be up for checking out another show here when I'm in town. 

Bonus: they sell Rex koozies at the bar!"
"PA","i like this place as a music venue. it's small, so it is intimate, but it's big enough that everyone has room to dance and mill around.
when you enter the venue, to your right is the 21+ section with a bar (although i hear talk that they are building another bar in the stage area as well) and to your left is the stage area. the two areas are sectioned off and there's no smoking, not even in the bar.
the stage area is pretty cool, like i said, small but big enough. they get pretty cool bands here a lot as well, good mix of different kinds of music."
"PA","The Rex is basically a little old theater that's been completely deconstructed and remixed... not entirely successfully.

Entering the venue I was very confused when my ticket was taken by the ""box office"" lady and then the big dude at the actual entrance point wanted nothing to do with my ID.  I later (like 2 seconds later) discovered that the alcohol section is cordoned off away from the stage by some sort of trampy sheer fabric membrane.  Big bummer.

On the plus side -- the floor is slanted slightly which makes it easier for the shorter among us to see the action on the stage.  Also, street parking nearby was not terribly hard to come by which was a pleasant surprise.

Overall the experience left me without a strong urge to come back, but if I happened to be in Pittsburgh and someone good was playing I wouldn't completely avoid it either."
"PA","This is a great Pittsburgh venue that caters to all types of music lovers! the sound and lighting are really good and have made for some awesome and entertaining nights. 

the bar is nice and recently started adding a decent Microbrew selection. I had some good local ones there like East End Brewery and Full Pint. Would be nice if it was non-smoking, but that's the way bars seem to be going in Pittsburgh.

Highly recommended! Check out their schedule and you'll find great bands and DJ's!"
"PA","Always a good time. Bar area is small and crowded but worth it to see all the cool acts that come through this venue."
"PA","Recently caught a show at the (relatively) recently renovated Rex Theater, marking my first show there. I have to say, I'm a pretty big fan of the venue. As you enter, to the right there is a bar area and to the left a stage: A small, square room with a slightly slanted floor and a balcony behind it. Ideally the slanted floor should give shorter people in the back a better view, and I have to say that while I am a taller person, the view from the back was excellent, giving a full view of the stage.

The house lighting is decent and the soundsystem is LOUD for the space with great bass, which makes it pretty good for dance music and such. Unfortunately, I spent most of my time too close to the stage to actually hear how it sounded, so I can't comment on it being any better than loud.

Didn't really notice the staff, which is always a good thing. They get a fairly decent variety of shows here as well, working with Grey Box Productions. Apparently they do some non-music events.

Definitely worth catching a show here, in a town with quite a few venues worth missing a show at.

Oh and venue capacity is probably about 500-600"
"PA","I came here not long ago with friends and my awesome man Darren W. (hi sweetie) and had a blast watching excellent Pretty Things Peepshow.  The place seems ancient, but that's what gives it a great vibe. I just wish they had more metal shows here. I'm tired of Diesel."
"PA","Every time I have gone, I have had adequate space to move around and dance. The sound is good, lights are okay. My biggest problem is the bar area - it's all the way outside, next to the lobby in a small, cramped area with a net that separates the bar from the entrance of the dance hall. I don't like missing out on all the action every time I have to get a drink."
"PA","I went to see the glitch mob here, good venue, good drinks"
"PA","The Rex Theater is one of the best venues in Pittsburgh for electronic artists. The floor is large enough to accommodate a decent crowd, but they never oversell the events so there is always room to breathe (even if the show sells out). The sound system and lighting are adequate, and the drinks are reasonably priced compared to other ""club"" venues. Recently, I've seen The Glitch Mob and Designer Drugs. Both shows were a blast. The biggest con is trying to find South Side parking on a Thurs-Sat night."
"PA","August 28th Dubstep show with DATsiK better be there gonna be pure filth"
"PA","I recently went to the Trombone shorty show at the rex and was pleasantly surprised with the changes that have been made.  The sounds and lighting systems have all been upgraded with care.  Mostly what I know about the place is that there are some really great acts going through that venue.  More and more I see myself looking into who is playing there because as a venue its pretty rockin!  Check it out."
"PA","I've never had a bad time at the rex.  The drinks at the bar are pretty pricey here.  It's non-smoking, now, which is actually good.  Whether there are chairs set up or it's SRO, the shows fill up and it's not TOO crowded to enjoy it.  They usually have an interesting array of bands that come through, a lot of good jazz.  Definately a place to check out if you're new or visiting pittsburgh."
"PA","i like the rex. 

it used to be a movie theatre. i like how the floor is slanted. cause it helps a tiny bit being able to see over tall people in front of you.

(they have since taken the seats out)

they have awesome lighting usually too.

but i haven't been there much recently. because most of the shows are 21+. 

although they let me in once with my mommy. haha."
"PA","Best place for some electronica beats."
"PA","I really love Rex Theater! I went to see Andy McKee and it was just a phenomenal show- the space, the artist, the venue- everything was on point! The venue is spacious and perfect to see a small band or performer! For Andy McKee, there were folding chairs lined in three sections with a capacity for about 80-100 people. Although this event had a large crowd, it was spacious enough that you didn't feel squished. I also saw the Jonas Brothers here before the hype surrounded them, so there were not many people, making it very roomy! You could stand in the front or stand back and would still see the performer perfectly. If there was a bigger band here, I think the space could get a bit crowded, but I think that's why the Rex doesn't cater to big performers. It is the perfect place to see an unknown band just to experience the theater and sample some new music!"
"PA","This is a great small venue for local Pittsburgh bands, I've been there frequently because my son is in the band called"" The Semi-Supervillains "" if you haven't checked them out yet, you must there pretty good!  Its nice at the Rex, you can get up nice and close to the stage to enjoy the show!  They have some all age shows"
"PA","CASH ONLY.  But it does include an ATM, with rather minimal ATM fees. 

Once of my favorite places in the city.  Very cool atmosphere.  My favorite event, the moth, is held here once a month.  There are also various performances - with a rather eclectic mix of groups at a very reasonable price."
